U(k),U(k-1),U(k-2),U(k-3),Y(k),Y(k-1),Y(k-2),Y(k-3)
0.39622962,-0.558514029,-0.999762455,-0.521833891,0.827022668,0.784404489,0.602296387,0.437428382
0.986681584,0.39622962,-0.558514029,-0.999762455,0.675140094,0.827022668,0.784404489,0.602296387
0.66998305,0.986681584,0.39622962,-0.558514029,0.468456284,0.675140094,0.827022668,0.784404489
-0.26269481,0.66998305,0.986681584,0.39622962,0.414318628,0.468456284,0.675140094,0.827022668
-0.953852273,-0.26269481,0.66998305,0.986681584,0.547399627,0.414318628,0.468456284,0.675140094
-0.768042355,-0.953852273,-0.26269481,0.66998305,0.740390564,0.547399627,0.414318628,0.468456284
0.123902162,-0.768042355,-0.953852273,-0.26269481,0.835971919,0.740390564,0.547399627,0.414318628
0.901931603,0.123902162,-0.768042355,-0.953852273,0.732982892,0.835971919,0.740390564,0.547399627
0.850729287,0.901931603,0.123902162,-0.768042355,0.519142582,0.732982892,0.835971919,0.740390564
0.017370388,0.850729287,0.901931603,0.123902162,0.407389869,0.519142582,0.732982892,0.835971919
-0.831958766,0.017370388,0.850729287,0.901931603,0.497334362,0.407389869,0.519142582,0.732982892
-0.916388867,-0.831958766,0.017370388,0.850729287,0.688343917,0.497334362,0.407389869,0.519142582
-0.15829527,-0.916388867,-0.831958766,0.017370388,0.827639228,0.688343917,0.497334362,0.407389869
0.745334268,-0.15829527,-0.916388867,-0.831958766,0.780976086,0.827639228,0.688343917,0.497334362
0.963706918,0.745334268,-0.15829527,-0.916388867,0.578816302,0.780976086,0.827639228,0.688343917
0.296051872,0.963706918,0.745334268,-0.15829527,0.418286803,0.578816302,0.780976086,0.827639228
-0.6437919,0.296051872,0.963706918,0.745334268,0.455312474,0.418286803,0.578816302,0.780976086
-0.991736368,-0.6437919,0.296051872,0.963706918,0.632341133,0.455312474,0.418286803,0.578816302
-0.427882993,-0.991736368,-0.6437919,0.296051872,0.803167206,0.632341133,0.455312474,0.418286803
0.529364033,-0.427882993,-0.991736368,-0.6437919,0.815285646,0.803167206,0.632341133,0.455312474
0.999916208,0.529364033,-0.427882993,-0.991736368,0.642047332,0.815285646,0.803167206,0.632341133
0.551150033,0.999916208,0.529364033,-0.427882993,0.446808489,0.642047332,0.815285646,0.803167206
-0.404340941,0.551150033,0.999916208,0.529364033,0.424746236,0.446808489,0.642047332,0.815285646
-0.988082718,-0.404340941,0.551150033,0.999916208,0.576160979,0.424746236,0.446808489,0.642047332
-0.663385801,-0.988082718,-0.404340941,0.551150033,0.765031326,0.576160979,0.424746236,0.446808489
0.271224962,-0.663385801,-0.988082718,-0.404340941,0.833384163,0.765031326,0.576160979,0.424746236
0.956472746,0.271224962,-0.663385801,-0.988082718,0.703190121,0.833384163,0.765031326,0.576160979
0.762343898,0.956472746,0.271224962,-0.663385801,0.490777664,0.703190121,0.833384163,0.765031326
-0.132680414,0.762343898,0.956472746,0.271224962,0.408917566,0.490777664,0.703190121,0.833384163
-0.905718965,-0.132680414,0.762343898,0.956472746,0.523139116,0.408917566,0.490777664,0.703190121
-0.846043677,-0.905718965,-0.132680414,0.762343898,0.716743618,0.523139116,0.408917566,0.490777664
-0.008519734,-0.846043677,-0.905718965,-0.132680414,0.83418133,0.716743618,0.523139116,0.408917566
0.836837213,-0.008519734,-0.846043677,-0.905718965,0.756967589,0.83418133,0.716743618,0.523139116
0.912809885,0.836837213,-0.008519734,-0.846043677,0.54631377,0.756967589,0.83418133,0.716743618
0.149549359,0.912809885,0.836837213,-0.008519734,0.410243653,0.54631377,0.756967589,0.83418133
-0.751206159,0.149549359,0.912809885,0.836837213,0.476430976,0.410243653,0.54631377,0.756967589
-0.961306198,-0.751206159,0.149549359,0.912809885,0.662344306,0.476430976,0.410243653,0.54631377
-0.287585753,-0.961306198,-0.751206159,0.149549359,0.818055517,0.662344306,0.476430976,0.410243653
0.650539708,-0.287585753,-0.961306198,-0.751206159,0.798948861,0.818055517,0.662344306,0.476430976
0.990561961,0.650539708,-0.287585753,-0.961306198,0.608358749,0.798948861,0.818055517,0.662344306
0.419866115,0.990561961,0.650539708,-0.287585753,0.429549774,0.608358749,0.798948861,0.818055517
-0.5368527,0.419866115,0.990561961,0.650539708,0.439347929,0.429549774,0.608358749,0.798948861
-0.999991619,-0.5368527,0.419866115,0.990561961,0.605816955,0.439347929,0.429549774,0.608358749
-0.543742855,-0.999991619,-0.5368527,0.419866115,0.786797755,0.605816955,0.439347929,0.429549774
0.412420582,-0.543742855,-0.999991619,-0.5368527,0.825888432,0.786797755,0.605816955,0.439347929
0.989406438,0.412420582,-0.543742855,-0.999991619,0.671304024,0.825888432,0.786797755,0.605816955
0.656736578,0.989406438,0.412420582,-0.543742855,0.465697397,0.671304024,0.825888432,0.786797755
-0.279733864,0.656736578,0.989406438,0.412420582,0.415314631,0.465697397,0.671304024,0.825888432
-0.959018281,-0.279733864,0.656736578,0.989406438,0.550722264,0.415314631,0.465697397,0.671304024
-0.756585713,-0.959018281,-0.279733864,0.656736578,0.743419856,0.550722264,0.415314631,0.465697397
0.14144827,-0.756585713,-0.959018281,-0.279733864,0.835923081,0.743419856,0.550722264,0.415314631
0.909435366,0.14144827,-0.756585713,-0.959018281,0.72960949,0.835923081,0.743419856,0.550722264
0.841291781,0.909435366,0.14144827,-0.756585713,0.515657526,0.72960949,0.835923081,0.743419856
-0.000331588,0.841291781,0.909435366,0.14144827,0.407309224,0.515657526,0.72960949,0.835923081
-0.841650096,-0.000331588,0.841291781,0.909435366,0.500262839,0.407309224,0.515657526,0.72960949
-0.909159388,-0.841650096,-0.000331588,0.841291781,0.691755052,0.500262839,0.407309224,0.515657526
-0.140791731,-0.909159388,-0.841650096,-0.000331588,0.828652005,0.691755052,0.500262839,0.407309224
0.757019194,-0.140791731,-0.909159388,-0.841650096,0.778343221,0.828652005,0.691755052,0.500262839
0.958830163,0.757019194,-0.140791731,-0.909159388,0.57492293,0.778343221,0.828652005,0.691755052
0.279097102,0.958830163,0.757019194,-0.140791731,0.417076932,0.57492293,0.778343221,0.828652005
-0.657236547,0.279097102,0.958830163,0.757019194,0.457639722,0.417076932,0.57492293,0.778343221
-0.989309946,-0.657236547,0.279097102,0.958830163,0.635884058,0.457639722,0.417076932,0.57492293
-0.411816343,-0.989309946,-0.657236547,0.279097102,0.805129164,0.635884058,0.457639722,0.417076932
0.544299307,-0.411816343,-0.989309946,-0.657236547,0.813596708,0.805129164,0.635884058,0.457639722
0.999988684,0.544299307,-0.411816343,-0.989309946,0.638097881,0.813596708,0.805129164,0.635884058
0.536293077,0.999988684,0.544299307,-0.411816343,0.444540795,0.638097881,0.813596708,0.805129164
-0.420467912,0.536293077,0.999988684,0.544299307,0.426256614,0.444540795,0.638097881,0.813596708
-0.990652642,-0.420467912,0.536293077,0.999988684,0.579613313,0.426256614,0.444540795,0.638097881
-0.650035901,-0.990652642,-0.420467912,0.536293077,0.767753145,0.579613313,0.426256614,0.444540795
0.288220849,-0.650035901,-0.990652642,-0.420467912,0.832755826,0.767753145,0.579613313,0.426256614
0.96148868,0.288220849,-0.650035901,-0.990652642,0.699532335,0.832755826,0.767753145,0.579613313
0.750768252,0.96148868,0.288220849,-0.650035901,0.48764262,0.699532335,0.832755826,0.767753145
-0.150205044,0.750768252,0.96148868,0.288220849,0.409422721,0.48764262,0.699532335,0.832755826
-0.913080516,-0.150205044,0.750768252,0.96148868,0.526301729,0.409422721,0.48764262,0.699532335
-0.836473972,-0.913080516,-0.150205044,0.750768252,0.719984111,0.526301729,0.409422721,0.48764262
0.009182884,-0.836473972,-0.913080516,-0.150205044,0.834638632,0.719984111,0.526301729,0.409422721
0.846397039,0.009182884,-0.836473972,-0.913080516,0.753910863,0.834638632,0.719984111,0.526301729
0.90543766,0.846397039,0.009182884,-0.836473972,0.542594706,0.753910863,0.834638632,0.719984111
0.132023072,0.90543766,0.846397039,0.009182884,0.409632886,0.542594706,0.753910863,0.834638632
-0.762772919,0.132023072,0.90543766,0.846397039,0.479104411,0.409632886,0.542594706,0.753910863
-0.956279006,-0.762772919,0.132023072,0.90543766,0.665846918,0.479104411,0.409632886,0.542594706
-0.270586585,-0.956279006,-0.762772919,0.132023072,0.81953231,0.665846918,0.479104411,0.409632886
0.663881895,-0.270586585,-0.956279006,-0.762772919,0.796738228,0.81953231,0.665846918,0.479104411
0.987980422,0.663881895,-0.270586585,-0.956279006,0.60439464,0.796738228,0.81953231,0.665846918
0.403734306,0.987980422,0.663881895,-0.270586585,0.427827496,0.60439464,0.796738228,0.81953231
-0.551703269,0.403734306,0.987980422,0.663881895,0.441318608,0.427827496,0.60439464,0.796738228
-0.999907403,-0.551703269,0.403734306,0.987980422,0.609343254,0.441318608,0.427827496,0.60439464
-0.528801281,-0.999907403,-0.551703269,0.403734306,0.789143381,0.609343254,0.441318608,0.427827496
0.428482299,-0.528801281,-0.999907403,-0.551703269,0.824687656,0.789143381,0.609343254,0.441318608
0.99182123,0.428482299,-0.528801281,-0.999907403,0.667449619,0.824687656,0.789143381,0.609343254
0.643284296,0.99182123,0.428482299,-0.528801281,0.462992975,0.667449619,0.824687656,0.789143381
-0.296685253,0.643284296,0.99182123,0.428482299,0.41637368,0.462992975,0.667449619,0.824687656
-0.963883749,-0.296685253,0.643284296,0.99182123,0.554063009,0.41637368,0.462992975,0.667449619
-0.744891971,-0.963883749,-0.296685253,0.643284296,0.746416685,0.554063009,0.41637368,0.462992975
0.15895005,-0.744891971,-0.963883749,-0.296685253,0.835806138,0.746416685,0.554063009,0.41637368
0.916654128,0.15895005,-0.744891971,-0.963883749,0.726198343,0.835806138,0.746416685,0.554063009
0.831590628,0.916654128,0.15895005,-0.744891971,0.512209123,0.726198343,0.835806138,0.746416685
-0.01803346,0.831590628,0.916654128,0.15895005,0.407298646,0.512209123,0.726198343,0.835806138
-0.851077668,-0.01803346,0.831590628,0.916654128,0.503221849,0.407298646,0.512209123,0.726198343
-0.901644993,-0.851077668,-0.01803346,0.831590628,0.695149855,0.503221849,0.407298646,0.512209123
-0.12324407,-0.901644993,-0.851077668,-0.01803346,0.829600827,0.695149855,0.503221849,0.407298646
0.768466883,-0.12324407,-0.901644993,-0.851077668,0.77565725,0.829600827,0.695149855,0.503221849
0.953652927,0.768466883,-0.12324407,-0.901644993,0.571044916,0.77565725,0.829600827,0.695149855
0.262054868,0.953652927,0.768466883,-0.12324407,0.415936878,0.571044916,0.77565725,0.829600827
-0.670475228,0.262054868,0.953652927,0.768466883,0.460010905,0.415936878,0.571044916,0.77565725
-0.986573492,-0.670475228,0.262054868,0.953652927,0.639425587,0.460010905,0.415936878,0.571044916
-0.395620637,-0.986573492,-0.670475228,0.262054868,0.807036629,0.639425587,0.460010905,0.415936878
0.559064007,-0.395620637,-0.986573492,-0.670475228,0.811844406,0.807036629,0.639425587,0.460010905
0.999747781,0.559064007,-0.395620637,-0.986573492,0.634141516,0.811844406,0.807036629,0.639425587
0.521268056,0.999747781,0.559064007,-0.395620637,0.442334785,0.634141516,0.811844406,0.807036629
-0.436463116,0.521268056,0.999747781,0.559064007,0.427824114,0.442334785,0.634141516,0.811844406
-0.992912112,-0.436463116,0.521268056,0.999747781,0.583077283,0.427824114,0.442334785,0.634141516
-0.636482291,-0.992912112,-0.436463116,0.521268056,0.770434161,0.583077283,0.427824114,0.442334785
0.305126413,-0.636482291,-0.992912112,-0.436463116,0.832059495,0.770434161,0.583077283,0.427824114
0.9662033,0.305126413,-0.636482291,-0.992912112,0.695846703,0.832059495,0.770434161,0.583077283
0.738957329,0.9662033,0.305126413,-0.636482291,0.484554283,0.695846703,0.832059495,0.770434161
-0.167682602,0.738957329,0.9662033,0.305126413,0.409995003,0.484554283,0.695846703,0.832059495
-0.920155923,-0.167682602,0.738957329,0.9662033,0.529488171,0.409995003,0.484554283,0.695846703
-0.826642131,-0.920155923,-0.167682602,0.738957329,0.723199734,0.529488171,0.409995003,0.484554283
0.026882624,-0.826642131,-0.920155923,-0.167682602,0.835029076,0.723199734,0.529488171,0.409995003
0.855691618,0.026882624,-0.826642131,-0.920155923,0.750808611,0.835029076,0.723199734,0.529488171
0.897781685,0.855691618,0.026882624,-0.826642131,0.538902593,0.750808611,0.835029076,0.723199734
0.114455411,0.897781685,0.855691618,0.026882624,0.409093055,0.538902593,0.750808611,0.835029076
-0.77410064,0.114455411,0.897781685,0.855691618,0.481814555,0.409093055,0.538902593,0.750808611
-0.950952133,-0.77410064,0.114455411,0.897781685,0.669340436,0.481814555,0.409093055,0.538902593
-0.25350262,-0.950952133,-0.77410064,0.114455411,0.820948969,0.669340436,0.481814555,0.409093055
0.677016032,-0.25350262,-0.950952133,-0.77410064,0.794469003,0.820948969,0.669340436,0.481814555
0.985089267,0.677016032,-0.25350262,-0.950952133,0.600435422,0.794469003,0.820948969,0.669340436
0.387475973,0.985089267,0.677016032,-0.25350262,0.426172173,0.600435422,0.794469003,0.820948969
-0.566380944,0.387475973,0.985089267,0.677016032,0.443339585,0.426172173,0.600435422,0.794469003
-0.999509833,-0.566380944,0.387475973,0.985089267,0.612874471,0.443339585,0.426172173,0.600435422
-0.513693991,-0.999509833,-0.566380944,0.387475973,0.791440506,0.612874471,0.443339585,0.426172173
0.444409737,-0.513693991,-0.999509833,-0.566380944,0.823420629,0.791440506,0.612874471,0.443339585
0.993925202,0.444409737,-0.513693991,-0.999509833,0.663578192,0.823420629,0.791440506,0.612874471
0.62963042,0.993925202,0.444409737,-0.513693991,0.460343959,0.663578192,0.823420629,0.791440506
-0.313543667,0.62963042,0.993925202,0.444409737,0.41749514,0.460343959,0.663578192,0.823420629
-0.968447152,-0.313543667,0.62963042,0.993925202,0.557421103,0.41749514,0.460343959,0.663578192
-0.732964792,-0.968447152,-0.313543667,0.62963042,0.749380048,0.557421103,0.41749514,0.460343959
0.176402018,-0.732964792,-0.968447152,-0.313543667,0.835621019,0.749380048,0.557421103,0.41749514
0.923585626,0.176402018,-0.732964792,-0.968447152,0.722750561,0.835621019,0.749380048,0.557421103
0.821628869,0.923585626,0.176402018,-0.732964792,0.508798617,0.722750561,0.835621019,0.749380048
-0.035729681,0.821628869,0.923585626,0.176402018,0.407357894,0.508798617,0.722750561,0.835621019
-0.860238527,-0.035729681,0.821628869,0.923585626,0.506210586,0.407357894,0.508798617,0.722750561
-0.893848039,-0.860238527,-0.035729681,0.821628869,0.698527336,0.506210586,0.407357894,0.508798617
-0.105657786,-0.893848039,-0.860238527,-0.035729681,0.830485273,0.698527336,0.506210586,0.407357894
0.779673748,-0.105657786,-0.893848039,-0.860238527,0.772918993,0.830485273,0.698527336,0.506210586
0.948176834,0.779673748,-0.105657786,-0.893848039,0.567183647,0.772918993,0.830485273,0.698527336
0.244930511,0.948176834,0.779673748,-0.105657786,0.414866889,0.567183647,0.772918993,0.830485273
-0.683503794,0.244930511,0.948176834,0.779673748,0.462425167,0.414866889,0.567183647,0.772918993
-0.983527863,-0.683503794,0.244930511,0.948176834,0.642964845,0.462425167,0.414866889,0.567183647
-0.37930095,-0.983527863,-0.683503794,0.244930511,0.808888871,0.642964845,0.462425167,0.414866889
0.573653507,-0.37930095,-0.983527863,-0.683503794,0.81002922,0.808888871,0.642964845,0.462425167
0.999193575,0.573653507,-0.37930095,-0.983527863,0.630179611,0.81002922,0.808888871,0.642964845
0.506079679,0.999193575,0.573653507,-0.37930095,0.440191186,0.630179611,0.81002922,0.808888871
-0.45232154,0.506079679,0.999193575,0.573653507,0.429447968,0.440191186,0.630179611,0.81002922
-0.994860421,-0.45232154,0.506079679,0.999193575,0.586552116,0.429447968,0.440191186,0.630179611
-0.622729219,-0.994860421,-0.45232154,0.506079679,0.773073427,0.586552116,0.429447968,0.440191186
0.321936355,-0.622729219,-0.994860421,-0.45232154,0.83129529,0.773073427,0.586552116,0.429447968
0.970615129,0.321936355,-0.622729219,-0.994860421,0.692134456,0.83129529,0.773073427,0.586552116
0.726914829,0.970615129,0.321936355,-0.622729219,0.481513755,0.692134456,0.83129529,0.773073427
-0.185107612,0.726914829,0.970615129,0.321936355,0.410633944,0.481513755,0.692134456,0.83129529
-0.926942969,-0.185107612,0.726914829,0.970615129,0.532697674,0.410633944,0.481513755,0.692134456
-0.816551235,-0.926942969,-0.185107612,0.726914829,0.726389473,0.532697674,0.410633944,0.481513755
0.044573939,-0.816551235,-0.926942969,-0.185107612,0.835352424,0.726389473,0.532697674,0.410633944
0.864718039,0.044573939,-0.816551235,-0.926942969,0.747661813,0.835352424,0.726389473,0.532697674
0.889844362,0.864718039,0.044573939,-0.816551235,0.535238761,0.747661813,0.835352424,0.726389473
0.096851882,0.889844362,0.864718039,0.044573939,0.408624144,0.535238761,0.747661813,0.835352424
-0.785185771,0.096851882,0.889844362,0.864718039,0.484560572,0.408624144,0.535238761,0.747661813
-0.945327247,-0.785185771,0.096851882,0.889844362,0.672823918,0.484560572,0.408624144,0.535238761
-0.236339212,-0.945327247,-0.785185771,0.096851882,0.822304919,0.672823918,0.484560572,0.408624144
0.689938005,-0.236339212,-0.945327247,-0.785185771,0.792141849,0.822304919,0.672823918,0.484560572
0.981889402,0.689938005,-0.236339212,-0.945327247,0.596482495,0.792141849,0.822304919,0.672823918
0.371096211,0.981889402,0.689938005,-0.236339212,0.424584285,0.596482495,0.792141849,0.822304919
-0.580881125,0.371096211,0.981889402,0.689938005,0.445410024,0.424584285,0.596482495,0.792141849
-0.998799034,-0.580881125,0.371096211,0.981889402,0.616409788,0.445410024,0.424584285,0.596482495
-0.498425717,-0.998799034,-0.580881125,0.371096211,0.793688282,0.616409788,0.445410024,0.424584285
0.460197905,-0.498425717,-0.998799034,-0.580881125,0.822087663,0.793688282,0.616409788,0.445410024
0.995717696,0.460197905,-0.498425717,-0.998799034,0.659691067,0.822087663,0.793688282,0.616409788
0.615779229,0.995717696,0.460197905,-0.498425717,0.457751269,0.659691067,0.822087663,0.793688282
-0.330303821,0.615779229,0.995717696,0.460197905,0.41867836,0.457751269,0.659691067,0.822087663
-0.972707061,-0.330303821,0.615779229,0.995717696,0.560795789,0.41867836,0.457751269,0.659691067
-0.720807915,-0.972707061,-0.330303821,0.615779229,0.752308947,0.560795789,0.41867836,0.457751269
0.193798704,-0.720807915,-0.972707061,-0.330303821,0.835367674,0.752308947,0.560795789,0.41867836
0.930227688,0.193798704,-0.720807915,-0.972707061,0.719267269,0.835367674,0.752308947,0.560795789
0.811409626,0.930227688,0.193798704,-0.720807915,0.505427233,0.719267269,0.835367674,0.752308947
-0.053414705,0.811409626,0.930227688,0.193798704,0.407486695,0.505427233,0.719267269,0.835367674
-0.869129802,-0.053414705,0.811409626,0.930227688,0.509228251,0.407486695,0.505427233,0.719267269
-0.885770968,-0.869129802,-0.053414705,0.811409626,0.701886499,0.509228251,0.407486695,0.505427233
-0.088038391,-0.885770968,-0.869129802,-0.053414705,0.831304942,0.701886499,0.509228251,0.407486695
0.790636277,-0.088038391,-0.885770968,-0.869129802,0.770129288,0.831304942,0.701886499,0.509228251
0.942403598,0.790636277,-0.088038391,-0.885770968,0.563340503,0.770129288,0.831304942,0.701886499
0.227729397,0.942403598,0.790636277,-0.088038391,0.413867185,0.563340503,0.770129288,0.831304942
-0.696318161,0.227729397,0.942403598,0.790636277,0.464881653,0.413867185,0.563340503,0.770129288
-0.980174013,-0.696318161,0.227729397,0.942403598,0.646500948,0.464881653,0.413867185,0.563340503
-0.362862398,-0.980174013,-0.696318161,0.227729397,0.810685177,0.646500948,0.464881653,0.413867185
0.588063233,-0.362862398,-0.980174013,-0.696318161,0.80815165,0.810685177,0.646500948,0.464881653
0.998326239,0.588063233,-0.362862398,-0.980174013,0.626213547,0.80815165,0.810685177,0.646500948
0.490732705,0.998326239,0.588063233,-0.362862398,0.438110695,0.626213547,0.80815165,0.810685177
-0.468038215,0.490732705,0.998326239,0.588063233,0.431127399,0.438110695,0.626213547,0.80815165
-0.996496958,-0.468038215,0.490732705,0.998326239,0.590037036,0.431127399,0.438110695,0.626213547
-0.608780994,-0.996496958,-0.468038215,0.490732705,0.775670007,0.590037036,0.431127399,0.438110695
0.338645409,-0.608780994,-0.996496958,-0.468038215,0.830463354,0.775670007,0.590037036,0.431127399
0.974722784,0.338645409,-0.608780994,-0.996496958,0.688396836,0.830463354,0.775670007,0.590037036
0.714644527,0.974722784,0.338645409,-0.608780994,0.478522118,0.688396836,0.830463354,0.775670007
-0.202474612,0.714644527,0.974722784,0.338645409,0.411339047,0.478522118,0.688396836,0.830463354
-0.933439527,-0.202474612,0.714644527,0.974722784,0.535929468,0.411339047,0.478522118,0.688396836
-0.806204445,-0.933439527,-0.202474612,0.714644527,0.72955231,0.535929468,0.411339047,0.478522118
0.062251285,-0.806204445,-0.933439527,-0.202474612,0.83560846,0.72955231,0.535929468,0.411339047
0.873473472,0.062251285,-0.806204445,-0.933439527,0.74447147,0.83560846,0.72955231,0.535929468
0.881628176,0.873473472,0.062251285,-0.806204445,0.53160453,0.74447147,0.83560846,0.72955231
0.079218001,0.881628176,0.873473472,0.062251285,0.408226104,0.53160453,0.74447147,0.83560846
-0.796024838,0.079218001,0.881628176,0.873473472,0.487341629,0.408226104,0.53160453,0.74447147
-0.939406113,-0.796024838,0.079218001,0.881628176,0.676296414,0.487341629,0.408226104,0.53160453
-0.219101739,-0.939406113,-0.796024838,0.079218001,0.823599605,0.676296414,0.487341629,0.408226104
0.702643763,-0.219101739,-0.939406113,-0.796024838,0.789757451,0.823599605,0.676296414,0.487341629
0.97838183,0.702643763,-0.219101739,-0.939406113,0.592537256,0.789757451,0.823599605,0.676296414
0.354600155,0.97838183,0.702643763,-0.219101739,0.423064284,0.592537256,0.789757451,0.823599605
-0.595199268,0.354600155,0.97838183,0.702643763,0.44752908,0.423064284,0.592537256,0.789757451
-0.997775228,-0.595199268,0.354600155,0.97838183,0.619948381,0.44752908,0.423064284,0.592537256
-0.483001245,-0.997775228,-0.595199268,0.354600155,0.795885877,0.619948381,0.44752908,0.423064284
0.475841855,-0.483001245,-0.997775228,-0.595199268,0.820689093,0.795885877,0.619948381,0.44752908
0.997198148,0.475841855,-0.483001245,-0.997775228,0.655789574,0.820689093,0.795885877,0.619948381
0.601735063,0.997198148,0.475841855,-0.483001245,0.455215798,0.655789574,0.820689093,0.795885877
-0.346960464,0.601735063,0.997198148,0.475841855,0.419922669,0.455215798,0.655789574,0.820689093
-0.976662141,-0.346960464,0.601735063,0.997198148,0.564186309,0.419922669,0.455215798,0.655789574
-0.708425149,-0.976662141,-0.346960464,0.601735063,0.755202387,0.564186309,0.419922669,0.455215798
0.211134657,-0.708425149,-0.976662141,-0.346960464,0.835046077,0.755202387,0.564186309,0.419922669
0.936578234,0.211134657,-0.708425149,-0.976662141,0.715749606,0.835046077,0.755202387,0.564186309
0.800936101,0.936578234,0.211134657,-0.708425149,0.502096184,0.715749606,0.835046077,0.755202387
-0.071082989,0.800936101,0.936578234,0.211134657,0.407684752,0.502096184,0.715749606,0.835046077
-0.877748707,-0.071082989,0.800936101,0.936578234,0.512274047,0.407684752,0.502096184,0.715749606
-0.877416311,-0.877748707,-0.071082989,0.800936101,0.705226344,0.512274047,0.407684752,0.502096184
-0.070391406,-0.877416311,-0.877748707,-0.071082989,0.832059455,0.705226344,0.512274047,0.407684752
0.801351034,-0.070391406,-0.877416311,-0.877748707,0.767288994,0.832059455,0.705226344,0.512274047
0.936335028,0.801351034,-0.070391406,-0.877416311,0.55951686,0.767288994,0.832059455,0.705226344
0.210456916,0.936335028,0.801351034,-0.070391406,0.412937952,0.55951686,0.767288994,0.832059455
-0.708914314,0.210456916,0.936335028,0.801351034,0.467379509,0.412937952,0.55951686,0.767288994
-0.976512994,-0.708914314,0.210456916,0.936335028,0.650033005,0.467379509,0.412937952,0.55951686
-0.34631013,-0.976512994,-0.708914314,0.210456916,0.812424849,0.650033005,0.467379509,0.412937952
0.60228867,-0.34631013,-0.976512994,-0.708914314,0.806212221,0.812424849,0.650033005,0.467379509
0.997146044,0.60228867,-0.34631013,-0.976512994,0.622244708,0.806212221,0.812424849,0.650033005
0.475231944,0.997146044,0.60228867,-0.34631013,0.436093985,0.622244708,0.806212221,0.812424849
-0.483608214,0.475231944,0.997146044,0.60228867,0.432861619,0.436093985,0.622244708,0.806212221
-0.99782121,-0.483608214,0.475231944,0.997146044,0.593531262,0.432861619,0.436093985,0.622244708
-0.594641988,-0.99782121,-0.483608214,0.475231944,0.778222974,0.593531262,0.432861619,0.436093985
0.355248336,-0.594641988,-0.99782121,-0.483608214,0.829563853,0.778222974,0.593531262,0.432861619
0.978524978,0.355248336,-0.594641988,-0.99782121,0.684635098,0.829563853,0.778222974,0.593531262
0.702150268,0.978524978,0.355248336,-0.594641988,0.475580433,0.684635098,0.829563853,0.778222974
-0.219778161,0.702150268,0.978524978,0.355248336,0.412109797,0.475580433,0.684635098,0.829563853
-0.939643562,-0.219778161,0.702150268,0.978524978,0.539182789,0.412109797,0.475580433,0.684635098
-0.795605006,-0.939643562,-0.219778161,0.702150268,0.732687232,0.539182789,0.412109797,0.475580433
0.079909124,-0.795605006,-0.939643562,-0.219778161,0.835796988,0.732687232,0.539182789,0.412109797
0.881955173,0.079909124,-0.795605006,-0.939643562,0.741238597,0.835796988,0.732687232,0.539182789
0.873135704,0.881955173,0.079909124,-0.795605006,0.528001207,0.741238597,0.835796988,0.732687232
0.061559295,0.873135704,0.881955173,0.079909124,0.407898858,0.528001207,0.741238597,0.835796988
-0.806614445,0.061559295,0.873135704,0.881955173,0.490156895,0.407898858,0.528001207,0.741238597
-0.933190585,-0.806614445,0.061559295,0.873135704,0.679756964,0.490156895,0.407898858,0.528001207
-0.201795604,-0.933190585,-0.806614445,0.061559295,0.824832492,0.679756964,0.490156895,0.407898858
0.715129324,-0.201795604,-0.933190585,-0.806614445,0.787316516,0.824832492,0.679756964,0.490156895
0.97456765,0.715129324,-0.201795604,-0.933190585,0.588601106,0.787316516,0.824832492,0.679756964
0.337992973,0.97456765,0.715129324,-0.201795604,0.421612591,0.588601106,0.787316516,0.824832492
-0.609330885,0.337992973,0.97456765,0.715129324,0.449695909,0.421612591,0.588601106,0.787316516
-0.996438737,-0.609330885,0.337992973,0.97456765,0.623489417,0.449695909,0.421612591,0.588601106
-0.46742541,-0.996438737,-0.609330885,0.337992973,0.798032471,0.623489417,0.449695909,0.421612591
0.491336684,-0.46742541,-0.996438737,-0.609330885,0.819225276,0.798032471,0.623489417,0.449695909
0.998366096,0.491336684,-0.46742541,-0.996438737,0.651875054,0.819225276,0.798032471,0.623489417
0.587502324,0.998366096,0.491336684,-0.46742541,0.452738415,0.651875054,0.819225276,0.798032471
-0.363508376,0.587502324,0.998366096,0.491336684,0.42122738,0.452738415,0.651875054,0.819225276
-0.980311151,-0.363508376,0.587502324,0.998366096,0.567591904,0.42122738,0.452738415,0.651875054
-0.695820375,-0.980311151,-0.363508376,0.587502324,0.758059382,0.567591904,0.42122738,0.452738415
0.228404445,-0.695820375,-0.980311151,-0.363508376,0.834656224,0.758059382,0.567591904,0.42122738
0.942635271,0.228404445,-0.695820375,-0.980311151,0.712198726,0.834656224,0.758059382,0.567591904
0.790211577,0.942635271,0.228404445,-0.695820375,0.498806667,0.712198726,0.834656224,0.758059382
-0.088728997,0.790211577,0.942635271,0.228404445,0.407951737,0.498806667,0.712198726,0.834656224
-0.88609254,-0.088728997,0.790211577,0.942635271,0.515347183,0.407951737,0.498806667,0.712198726
-0.868786688,-0.88609254,-0.088728997,0.790211577,0.708545868,0.515347183,0.407951737,0.498806667
-0.052722361,-0.868786688,-0.88609254,-0.088728997,0.832748453,0.708545868,0.515347183,0.407951737
0.811814661,-0.052722361,-0.868786688,-0.88609254,0.764398989,0.832748453,0.708545868,0.515347183
